date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:14	102716/102716	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622b-1913c%22	https://wavegp.com/wp-content/uploads/2020/11/image-14-8.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/image-14-8.jpg	(from https://wavegp.com/)
11:51:15	22638/22638	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-586e%22	https://wavegp.com/wp-content/uploads/2021/03/David1.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/03/David1.jpg	(from https://wavegp.com/)
11:51:16	25088/25088	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-6200%22	https://wavegp.com/wp-content/uploads/2021/03/heidi.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/03/heidi.jpg	(from https://wavegp.com/)
11:51:16	25101/25101	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-620d%22	https://wavegp.com/wp-content/uploads/2021/06/sam2.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/06/sam2.jpg	(from https://wavegp.com/)
11:51:17	20664/20664	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-50b8%22	https://wavegp.com/wp-content/uploads/2021/06/anna.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/06/anna.jpg	(from https://wavegp.com/)
11:51:18	104363/104363	---M--	200	added ('OK')	image/png	etag:%2263ff6229-197ab%22	https://wavegp.com/wp-content/uploads/2021/08/IMG_5709.png	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/08/IMG_5709.png	(from https://wavegp.com/)
11:51:19	65686/65686	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-10096%22	https://wavegp.com/wp-content/uploads/2021/08/Umed.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/08/Umed.jpg	(from https://wavegp.com/)
11:51:20	24726/24726	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-6096%22	https://wavegp.com/wp-content/uploads/2021/05/Michael.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/05/Michael.jpg	(from https://wavegp.com/)
11:51:21	23944/23944	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-5d88%22	https://wavegp.com/wp-content/uploads/2021/12/Screen-Shot-2021-11-29-at-3.51.03-PM-1.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/12/Screen-Shot-2021-11-29-at-3.51.03-PM-1.jpg	(from https://wavegp.com/)
11:51:22	52411/52411	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-ccbb%22	https://wavegp.com/wp-content/uploads/2021/02/headshot.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/02/headshot.jpg	(from https://wavegp.com/)
11:51:22	14462/14462	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-387e%22	https://wavegp.com/wp-content/uploads/2021/06/Lenny-Harrer-Headshot.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/06/Lenny-Harrer-Headshot.jpg	(from https://wavegp.com/)
11:51:24	49352/49352	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-c0c8%22	https://wavegp.com/wp-content/uploads/2021/08/Jasons-Headshot.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/08/Jasons-Headshot.jpg	(from https://wavegp.com/)
11:51:25	141803/141803	---M--	200	added ('OK')	image/png	etag:%2263ff6229-229eb%22	https://wavegp.com/wp-content/uploads/2021/08/Tyler-Matses.png	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/08/Tyler-Matses.png	(from https://wavegp.com/)
11:51:25	78066/78066	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622b-130f2%22	https://wavegp.com/wp-content/uploads/2020/11/image-14-6.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/image-14-6.jpg	(from https://wavegp.com/)
11:51:26	87366/87366	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-15546%22	https://wavegp.com/wp-content/uploads/2021/03/photo_2021-03-01-17.18.36.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/03/photo_2021-03-01-17.18.36.jpg	(from https://wavegp.com/)
11:51:27	16854/16854	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-41d6%22	https://wavegp.com/wp-content/uploads/2021/03/wave_member.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/03/wave_member.jpg	(from https://wavegp.com/)
11:51:28	17830/17830	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-45a6%22	https://wavegp.com/wp-content/uploads/2021/03/Norr.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/03/Norr.jpg	(from https://wavegp.com/)
11:51:29	18560/18560	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-4880%22	https://wavegp.com/wp-content/uploads/2021/04/chan.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/04/chan.jpg	(from https://wavegp.com/)
11:51:29	21181/21181	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-52bd%22	https://wavegp.com/wp-content/uploads/2021/05/me.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/05/me.jpg	(from https://wavegp.com/)
11:51:31	214935/214935	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-34797%22	https://wavegp.com/wp-content/uploads/2021/08/caldwellheadshot.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/08/caldwellheadshot.jpg	(from https://wavegp.com/)
11:51:31	45992/45992	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-b3a8%22	https://wavegp.com/wp-content/uploads/2022/01/IMG_4239-removebg-preview.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/01/IMG_4239-removebg-preview.jpg	(from https://wavegp.com/)
11:51:31	45130/45130	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-b04a%22	https://wavegp.com/wp-content/uploads/2022/01/Marcus-Headshot-removebg-preview.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/01/Marcus-Headshot-removebg-preview.jpg	(from https://wavegp.com/)
11:51:32	20474/20474	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-4ffa%22	https://wavegp.com/wp-content/uploads/2021/11/Paige.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/11/Paige.jpg	(from https://wavegp.com/)
11:51:34	717201/717201	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-af191%22	https://wavegp.com/wp-content/uploads/2021/11/IMG_4977.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/11/IMG_4977.jpg	(from https://wavegp.com/)
11:51:34	300654/300654	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-4966e%22	https://wavegp.com/wp-content/uploads/2022/11/Chapman-Headshot-1-scaled.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/Chapman-Headshot-1-scaled.jpg	(from https://wavegp.com/)
11:51:35	8306/8306	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2072%22	https://wavegp.com/wp-content/uploads/2020/11/fidelity-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/fidelity-logo-white.svg	(from https://wavegp.com/)
11:51:35	8203/8203	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-200b%22	https://wavegp.com/wp-content/uploads/2020/11/fidelity-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/fidelity-logo-color.svg	(from https://wavegp.com/)
11:51:36	9537/9537	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2541%22	https://wavegp.com/wp-content/uploads/2020/11/coinbase-cusdody-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/coinbase-cusdody-logo-white.svg	(from https://wavegp.com/)
11:51:37	16722/16722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-4152%22	https://wavegp.com/wp-content/uploads/2020/11/genesis-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/genesis-logo-white.svg	(from https://wavegp.com/)
11:51:37	16634/16634	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-40fa%22	https://wavegp.com/wp-content/uploads/2020/11/genesis-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/genesis-logo-color.svg	(from https://wavegp.com/)
11:51:38	5264/5264	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-1490%22	https://wavegp.com/wp-content/uploads/2020/11/Group-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/Group-white.svg	(from https://wavegp.com/)
11:51:38	5270/5270	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-1496%22	https://wavegp.com/wp-content/uploads/2020/11/Group-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/Group-color.svg	(from https://wavegp.com/)
11:51:39	13088/13088	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-3320%22	https://wavegp.com/wp-content/uploads/2020/11/Group-250-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/Group-250-white.svg	(from https://wavegp.com/)
11:51:40	13116/13116	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-333c%22	https://wavegp.com/wp-content/uploads/2020/11/Group-248-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/Group-248-color.svg	(from https://wavegp.com/)
11:51:41	15969/15969	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-3e61%22	https://wavegp.com/wp-content/uploads/2020/11/richey-may-co-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/richey-may-co-logo-white.svg	(from https://wavegp.com/)
11:51:41	15932/15932	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-3e3c%22	https://wavegp.com/wp-content/uploads/2020/11/richey-may-co-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/richey-may-co-logo-color.svg	(from https://wavegp.com/)
11:51:42	11365/11365	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2c65%22	https://wavegp.com/wp-content/uploads/2020/11/dentons-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/dentons-logo-white.svg	(from https://wavegp.com/)
11:51:43	11056/11056	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2b30%22	https://wavegp.com/wp-content/uploads/2020/11/dentons-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/dentons-logo-color.svg	(from https://wavegp.com/)
11:51:43	4161/4161	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-1041%22	https://wavegp.com/wp-content/uploads/2020/11/cap-bridge-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/cap-bridge-logo-white.svg	(from https://wavegp.com/)
11:51:44	4124/4124	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-101c%22	https://wavegp.com/wp-content/uploads/2020/11/cap-bridge-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/cap-bridge-logo-color.svg	(from https://wavegp.com/)
11:51:45	5229/5229	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-146d%22	https://wavegp.com/wp-content/uploads/2020/11/tq-tezos-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/tq-tezos-logo-white.svg	(from https://wavegp.com/)
11:51:46	5223/5223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-1467%22	https://wavegp.com/wp-content/uploads/2020/11/tq-tezoos-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/tq-tezoos-logo-color.svg	(from https://wavegp.com/)
11:51:47	23150/23150	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-5a6e%22	https://wavegp.com/wp-content/uploads/2020/11/investa-x-logo-white.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/investa-x-logo-white.svg	(from https://wavegp.com/)
11:51:48	23063/23063	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-5a17%22	https://wavegp.com/wp-content/uploads/2020/11/investa-x-logo-color.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/investa-x-logo-color.svg	(from https://wavegp.com/)
11:51:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:42%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/)
11:51:49	37828/37828	---M--	200	added ('OK')	image/jpeg	etag:%2264346433-93c4%22	https://wavegp.com/wp-content/uploads/2023/04/Screen-Shot-2023-04-10-at-3.30.20-PM-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Screen-Shot-2023-04-10-at-3.30.20-PM-567x296.jpg	(from https://wavegp.com/)
11:51:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:44%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/)
11:51:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:45%20GMT	https://wavegp.com/category/press/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/press/	(from https://wavegp.com/)
11:51:53	12224/12224	---M--	200	added ('OK')	image/jpeg	etag:%2264347b53-2fc0%22	https://wavegp.com/wp-content/uploads/2023/04/matteo-dante-Wave-Financial-300x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/matteo-dante-Wave-Financial-300x296.jpg	(from https://wavegp.com/)
11:51:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:48%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/)
11:51:56	45448/45448	---M--	200	added ('OK')	image/jpeg	etag:%2264347d5f-b188%22	https://wavegp.com/wp-content/uploads/2023/04/Bitcoin-chart-image-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Bitcoin-chart-image-567x296.jpg	(from https://wavegp.com/)
11:51:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:51%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/)
11:51:57	21972/21972	---M--	200	added ('OK')	image/jpeg	etag:%2264347e2a-55d4%22	https://wavegp.com/wp-content/uploads/2023/04/Ethereum-image-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Ethereum-image-567x296.jpg	(from https://wavegp.com/)
11:51:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:52%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/)
11:51:59	25676/25676	---M--	200	added ('OK')	image/webp	etag:%2264347f04-644c%22	https://wavegp.com/wp-content/uploads/2023/04/Bitcoin-image-567x296.webp	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Bitcoin-image-567x296.webp	(from https://wavegp.com/)
11:51:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:51:53%20GMT	https://wavegp.com/category/articles/%20	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/	(from https://wavegp.com/)
11:52:00	31824/31824	---M--	200	added ('OK')	image/jpeg	etag:%2264348134-7c50%22	https://wavegp.com/wp-content/uploads/2023/04/Silvergate-bank-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Silvergate-bank-567x296.jpg	(from https://wavegp.com/)
11:52:01	6910/6910	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-1afe%22	https://wavegp.com/wp-content/uploads/2020/11/centrality-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/centrality-logo.svg	(from https://wavegp.com/)
11:52:02	6913/6913	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-1b01%22	https://wavegp.com/wp-content/uploads/2020/11/centrality-logo-1.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/centrality-logo-1.svg	(from https://wavegp.com/)
11:52:02	6580/6580	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-19b4%22	https://wavegp.com/wp-content/uploads/2020/11/nem-ventures-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/nem-ventures-logo.svg	(from https://wavegp.com/)
11:52:03	6606/6606	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-19ce%22	https://wavegp.com/wp-content/uploads/2020/11/nem-ventures-logo-1.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/nem-ventures-logo-1.svg	(from https://wavegp.com/)
11:52:03	4864/4864	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-1300%22	https://wavegp.com/wp-content/uploads/2020/11/9yards-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/9yards-logo.svg	(from https://wavegp.com/)
11:52:04	4865/4865	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622a-1301%22	https://wavegp.com/wp-content/uploads/2020/11/9-yards-capital-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/9-yards-capital-logo.svg	(from https://wavegp.com/)
11:52:05	11655/11655	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2d87%22	https://wavegp.com/wp-content/uploads/2020/11/iohk-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/iohk-logo.svg	(from https://wavegp.com/)
11:52:06	16940/16940	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-422c%22	https://wavegp.com/wp-content/uploads/2021/02/DAS_Horizontal_Logo-800-wide-45.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/02/DAS_Horizontal_Logo-800-wide-45.jpg	(from https://wavegp.com/)
11:52:07	27945/27945	---M--	200	added ('OK')	image/png	etag:%2263ff6229-6d29%22	https://wavegp.com/wp-content/uploads/2021/02/DAS_Horizontal_Logo-800-wide-450-high.png	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/02/DAS_Horizontal_Logo-800-wide-450-high.png	(from https://wavegp.com/)
11:52:07	8516/8516	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2144%22	https://wavegp.com/wp-content/uploads/2020/11/decentral-park-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/decentral-park-logo.svg	(from https://wavegp.com/)
11:52:08	8546/8546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-2162%22	https://wavegp.com/wp-content/uploads/2020/11/decentral-park-logo-1.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/decentral-park-logo-1.svg	(from https://wavegp.com/)
11:52:09	4825/4825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-12d9%22	https://wavegp.com/wp-content/uploads/2020/11/fineqia-logo.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/fineqia-logo.svg	(from https://wavegp.com/)
11:52:09	4822/4822	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-12d6%22	https://wavegp.com/wp-content/uploads/2020/11/fineqia-logo-1.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/fineqia-logo-1.svg	(from https://wavegp.com/)
11:52:10	8617/8617	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-21a9%22	https://wavegp.com/wp-content/uploads/2021/02/apis-1200.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/02/apis-1200.jpg	(from https://wavegp.com/)
11:52:12	10410/10410	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-28aa%22	https://wavegp.com/wp-content/uploads/2021/02/apis-1200x795-1.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/02/apis-1200x795-1.jpg	(from https://wavegp.com/)
11:52:13	160069/160069	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-27145%22	https://wavegp.com/wp-content/uploads/2022/11/Michael-Arrington-Wave.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/Michael-Arrington-Wave.jpg	(from https://wavegp.com/)
11:52:14	88441/88441	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-15979%22	https://wavegp.com/wp-content/uploads/2022/11/Charles-Hoskinson-Wave.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/Charles-Hoskinson-Wave.jpg	(from https://wavegp.com/)
11:52:16	81026/81026	---M--	200	added ('OK')	image/png	etag:%2263ff6228-13c82%22	https://wavegp.com/wp-content/uploads/2022/11/Rahilla-Zafar-Wave.png	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/11/Rahilla-Zafar-Wave.png	(from https://wavegp.com/)
